article_id,entity_name,entity_type,source,language,topic,topic_master,topic_label,sentiment_label,sentiment_score,sentiment_neg_score,sentiment_neu_score,sentiment_pos_score,headline_sentiment_label,headline_sentiment_score,headline_sentiment_neg_score,headline_sentiment_neu_score,headline_sentiment_pos_score,emotion_label_clean,published_at,time_period,day_of_week,is_duplicate,has_quality_snippet,source_label,source_lean,date,sentiment_intensity,headline_intensity,sentiment_divergence
108,Knesset,Organization,walla,Hebrew,politics,Coalition & Government,Coalition crisis over conscription law,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9999,0.0001,0.9999,0.0,anger,2026-05-12 17:25:00,Evening,Tuesday,False,True,Walla,Left,2026-05-12,0.0,-0.0001,0.0001
109,Knesset,Organization,walla,Hebrew,politics,Knesset & Legislation,Business insurance extortion crisis,Negative,0.9985,0.9985,0.0013,0.0003,Neutral,0.9964,0.0036,0.9964,0.0,anger,2026-05-12 17:15:00,Evening,Tuesday,False,True,Walla,Left,2026-05-12,-0.9982000000000001,-0.0036,-0.9946
109,Shimon Davidsson,Person,walla,Hebrew,politics,Knesset & Legislation,Business insurance extortion crisis,Negative,0.9985,0.9985,0.0013,0.0003,Neutral,0.9964,0.0036,0.9964,0.0,anger,2026-05-12 17:15:00,Evening,Tuesday,False,True,Walla,Left,2026-05-12,-0.9982000000000001,-0.0036,-0.9946
109,Protection Racketeers,Organization,walla,Hebrew,politics,Knesset & Legislation,Business insurance extortion crisis,Negative,0.9985,0.9985,0.0013,0.0003,Neutral,0.9964,0.0036,0.9964,0.0,anger,2026-05-12 17:15:00,Evening,Tuesday,False,True,Walla,Left,2026-05-12,-0.9982000000000001,-0.0036,-0.9946
110,Naftali Bennett,Person,walla,Hebrew,politics,Domestic Politics,Election campaign vote transfer,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9999,0.0,0.9999,0.0001,anticipation,2026-05-10 20:41:00,Evening,Sunday,False,True,Walla,Left,2026-05-10,0.0,0.0001,-0.0001
110,Likud,Party,walla,Hebrew,politics,Domestic Politics,Election campaign vote transfer,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9999,0.0,0.9999,0.0001,anticipation,2026-05-10 20:41:00,Evening,Sunday,False,True,Walla,Left,2026-05-10,0.0,0.0001,-0.0001
110,Together,Party,walla,Hebrew,politics,Domestic Politics,Election campaign vote transfer,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9999,0.0,0.9999,0.0001,anticipation,2026-05-10 20:41:00,Evening,Sunday,False,True,Walla,Left,2026-05-10,0.0,0.0001,-0.0001
111,Yariv Levin,Person,walla,Hebrew,politics,Knesset & Legislation,legislation criticism coalition dispute,Negative,0.999,0.999,0.001,0.0,Negative,0.9999,0.9999,0.0001,0.0,anger,2026-05-10 19:44:00,Evening,Sunday,False,True,Walla,Left,2026-05-10,-0.999,-0.9999,0.0009000000000000119
111,Knesset,Organization,walla,Hebrew,politics,Knesset & Legislation,legislation criticism coalition dispute,Negative,0.999,0.999,0.001,0.0,Negative,0.9999,0.9999,0.0001,0.0,anger,2026-05-10 19:44:00,Evening,Sunday,False,True,Walla,Left,2026-05-10,-0.999,-0.9999,0.0009000000000000119
111,Knesset Constitution and Law Committee,Organization,walla,Hebrew,politics,Knesset & Legislation,legislation criticism coalition dispute,Negative,0.999,0.999,0.001,0.0,Negative,0.9999,0.9999,0.0001,0.0,anger,2026-05-10 19:44:00,Evening,Sunday,False,True,Walla,Left,2026-05-10,-0.999,-0.9999,0.0009000000000000119
111,Opposition,Organization,walla,Hebrew,politics,Knesset & Legislation,legislation criticism coalition dispute,Negative,0.999,0.999,0.001,0.0,Negative,0.9999,0.9999,0.0001,0.0,anger,2026-05-10 19:44:00,Evening,Sunday,False,True,Walla,Left,2026-05-10,-0.999,-0.9999,0.0009000000000000119
112,Donald Trump,Person,walla,Hebrew,both,International Diplomacy,Israel-Lebanon peace negotiations,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-04-16 06:30:00,Morning,Thursday,False,True,Walla,Left,2026-04-16,0.0,0.0,0.0
112,Israel,Location,walla,Hebrew,both,International Diplomacy,Israel-Lebanon peace negotiations,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-04-16 06:30:00,Morning,Thursday,False,True,Walla,Left,2026-04-16,0.0,0.0,0.0
112,Lebanon,Location,walla,Hebrew,both,International Diplomacy,Israel-Lebanon peace negotiations,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-04-16 06:30:00,Morning,Thursday,False,True,Walla,Left,2026-04-16,0.0,0.0,0.0
112,United States,Location,walla,Hebrew,both,International Diplomacy,Israel-Lebanon peace negotiations,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-04-16 06:30:00,Morning,Thursday,False,True,Walla,Left,2026-04-16,0.0,0.0,0.0
113,Giorgia Meloni,Person,walla,Hebrew,both,International Diplomacy,Italy suspends defense agreement,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-04-14 13:21:00,Afternoon,Tuesday,False,True,Walla,Left,2026-04-14,0.0,0.0,0.0
113,Italy,Location,walla,Hebrew,both,International Diplomacy,Italy suspends defense agreement,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-04-14 13:21:00,Afternoon,Tuesday,False,True,Walla,Left,2026-04-14,0.0,0.0,0.0
113,Israel,Location,walla,Hebrew,both,International Diplomacy,Italy suspends defense agreement,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-04-14 13:21:00,Afternoon,Tuesday,False,True,Walla,Left,2026-04-14,0.0,0.0,0.0
114,Benjamin Netanyahu,Person,walla,Hebrew,politics,Coalition & Government,coalition crisis dissolution threat,Neutral,1.0,0.0,1.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 13:08:00,Afternoon,Tuesday,False,True,Walla,Left,2026-05-12,0.0,-1.0,1.0
114,Rabbi Landau,Person,walla,Hebrew,politics,Coalition & Government,coalition crisis dissolution threat,Neutral,1.0,0.0,1.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 13:08:00,Afternoon,Tuesday,False,True,Walla,Left,2026-05-12,0.0,-1.0,1.0
114,Aryeh Deri,Person,walla,Hebrew,politics,Coalition & Government,coalition crisis dissolution threat,Neutral,1.0,0.0,1.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 13:08:00,Afternoon,Tuesday,False,True,Walla,Left,2026-05-12,0.0,-1.0,1.0
114,Likud,Party,walla,Hebrew,politics,Coalition & Government,coalition crisis dissolution threat,Neutral,1.0,0.0,1.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 13:08:00,Afternoon,Tuesday,False,True,Walla,Left,2026-05-12,0.0,-1.0,1.0
114,Knesset,Organization,walla,Hebrew,politics,Coalition & Government,coalition crisis dissolution threat,Neutral,1.0,0.0,1.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 13:08:00,Afternoon,Tuesday,False,True,Walla,Left,2026-05-12,0.0,-1.0,1.0
115,Rami Igra,Person,walla,Hebrew,both,Judicial & Legal,Mossad leadership appointment controversy,Negative,0.9996,0.9996,0.0002,0.0002,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 13:05:00,Afternoon,Tuesday,False,True,Walla,Left,2026-05-12,-0.9994000000000001,-1.0,0.0005999999999999339
115,Roman Gofman,Person,walla,Hebrew,both,Judicial & Legal,Mossad leadership appointment controversy,Negative,0.9996,0.9996,0.0002,0.0002,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 13:05:00,Afternoon,Tuesday,False,True,Walla,Left,2026-05-12,-0.9994000000000001,-1.0,0.0005999999999999339
115,Dadi Barnea,Person,walla,Hebrew,both,Judicial & Legal,Mossad leadership appointment controversy,Negative,0.9996,0.9996,0.0002,0.0002,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 13:05:00,Afternoon,Tuesday,False,True,Walla,Left,2026-05-12,-0.9994000000000001,-1.0,0.0005999999999999339
115,Mossad,Organization,walla,Hebrew,both,Judicial & Legal,Mossad leadership appointment controversy,Negative,0.9996,0.9996,0.0002,0.0002,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 13:05:00,Afternoon,Tuesday,False,True,Walla,Left,2026-05-12,-0.9994000000000001,-1.0,0.0005999999999999339
115,Supreme Court of Justice,Organization,walla,Hebrew,both,Judicial & Legal,Mossad leadership appointment controversy,Negative,0.9996,0.9996,0.0002,0.0002,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 13:05:00,Afternoon,Tuesday,False,True,Walla,Left,2026-05-12,-0.9994000000000001,-1.0,0.0005999999999999339
116,Benjamin Netanyahu,Person,walla,Hebrew,politics,Coalition & Government,Likud internal divisions and rankings,Negative,0.9943,0.9943,0.0057,0.0,Neutral,1.0,0.0,1.0,0.0,surprise,2026-05-12 11:05:00,Morning,Tuesday,False,True,Walla,Left,2026-05-12,-0.9943,0.0,-0.9943
116,Likud,Party,walla,Hebrew,politics,Coalition & Government,Likud internal divisions and rankings,Negative,0.9943,0.9943,0.0057,0.0,Neutral,1.0,0.0,1.0,0.0,surprise,2026-05-12 11:05:00,Morning,Tuesday,False,True,Walla,Left,2026-05-12,-0.9943,0.0,-0.9943
117,Benjamin Netanyahu,Person,walla,Hebrew,politics,Judicial & Legal,Netanyahu corruption trial testimony,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-12 10:11:00,Morning,Tuesday,False,True,Walla,Left,2026-05-12,0.0,0.0,0.0
117,Noni Moses,Person,walla,Hebrew,politics,Judicial & Legal,Netanyahu corruption trial testimony,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-12 10:11:00,Morning,Tuesday,False,True,Walla,Left,2026-05-12,0.0,0.0,0.0
117,Israel Hayom,Organization,walla,Hebrew,politics,Judicial & Legal,Netanyahu corruption trial testimony,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-12 10:11:00,Morning,Tuesday,False,True,Walla,Left,2026-05-12,0.0,0.0,0.0
117,Yedioth Ahronoth,Organization,walla,Hebrew,politics,Judicial & Legal,Netanyahu corruption trial testimony,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-12 10:11:00,Morning,Tuesday,False,True,Walla,Left,2026-05-12,0.0,0.0,0.0
117,Knesset,Organization,walla,Hebrew,politics,Judicial & Legal,Netanyahu corruption trial testimony,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-12 10:11:00,Morning,Tuesday,False,True,Walla,Left,2026-05-12,0.0,0.0,0.0
118,Dudi Amsalem,Person,walla,Hebrew,both,Domestic Politics,Political attack on Bennett,Negative,0.9999,0.9999,0.0,0.0001,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 09:35:00,Morning,Tuesday,False,True,Walla,Left,2026-05-12,-0.9998,-1.0,0.00019999999999997797
118,Naftali Bennett,Person,walla,Hebrew,both,Domestic Politics,Political attack on Bennett,Negative,0.9999,0.9999,0.0,0.0001,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 09:35:00,Morning,Tuesday,False,True,Walla,Left,2026-05-12,-0.9998,-1.0,0.00019999999999997797
118,103FM Radio,Organization,walla,Hebrew,both,Domestic Politics,Political attack on Bennett,Negative,0.9999,0.9999,0.0,0.0001,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 09:35:00,Morning,Tuesday,False,True,Walla,Left,2026-05-12,-0.9998,-1.0,0.00019999999999997797
119,Zeev Rotstein,Person,walla,Hebrew,politics,Domestic Politics,Prime Minister health concerns,Neutral,0.9994,0.0005,0.9994,0.0001,Neutral,1.0,0.0,1.0,0.0,concern,2026-05-12 07:51:00,Morning,Tuesday,False,True,Walla,Left,2026-05-12,-0.0004,0.0,-0.0004
119,Benjamin Netanyahu,Person,walla,Hebrew,politics,Domestic Politics,Prime Minister health concerns,Neutral,0.9994,0.0005,0.9994,0.0001,Neutral,1.0,0.0,1.0,0.0,concern,2026-05-12 07:51:00,Morning,Tuesday,False,True,Walla,Left,2026-05-12,-0.0004,0.0,-0.0004
119,Shiba Medical Center,Organization,walla,Hebrew,politics,Domestic Politics,Prime Minister health concerns,Neutral,0.9994,0.0005,0.9994,0.0001,Neutral,1.0,0.0,1.0,0.0,concern,2026-05-12 07:51:00,Morning,Tuesday,False,True,Walla,Left,2026-05-12,-0.0004,0.0,-0.0004
119,Hadassah Medical Center,Organization,walla,Hebrew,politics,Domestic Politics,Prime Minister health concerns,Neutral,0.9994,0.0005,0.9994,0.0001,Neutral,1.0,0.0,1.0,0.0,concern,2026-05-12 07:51:00,Morning,Tuesday,False,True,Walla,Left,2026-05-12,-0.0004,0.0,-0.0004
120,Yulia Malinovsky,Person,walla,Hebrew,politics,Knesset & Legislation,Death penalty law for October 7 terrorists,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-11 22:58:00,Night,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
120,Simcha Rotman,Person,walla,Hebrew,politics,Knesset & Legislation,Death penalty law for October 7 terrorists,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-11 22:58:00,Night,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
120,Knesset,Organization,walla,Hebrew,politics,Knesset & Legislation,Death penalty law for October 7 terrorists,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-11 22:58:00,Night,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
120,Israel,Location,walla,Hebrew,politics,Knesset & Legislation,Death penalty law for October 7 terrorists,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-11 22:58:00,Night,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
121,Benny Gantz,Person,walla,Hebrew,both,Coalition & Government,Mossad appointment dispute,Neutral,1.0,0.0,1.0,0.0,Neutral,0.7948,0.2051,0.7948,0.0,anger,2026-05-11 18:34:00,Evening,Monday,False,True,Walla,Left,2026-05-11,0.0,-0.2051,0.2051
121,Benjamin Netanyahu,Person,walla,Hebrew,both,Coalition & Government,Mossad appointment dispute,Neutral,1.0,0.0,1.0,0.0,Neutral,0.7948,0.2051,0.7948,0.0,anger,2026-05-11 18:34:00,Evening,Monday,False,True,Walla,Left,2026-05-11,0.0,-0.2051,0.2051
121,Gofman,Person,walla,Hebrew,both,Coalition & Government,Mossad appointment dispute,Neutral,1.0,0.0,1.0,0.0,Neutral,0.7948,0.2051,0.7948,0.0,anger,2026-05-11 18:34:00,Evening,Monday,False,True,Walla,Left,2026-05-11,0.0,-0.2051,0.2051
121,Mossad,Organization,walla,Hebrew,both,Coalition & Government,Mossad appointment dispute,Neutral,1.0,0.0,1.0,0.0,Neutral,0.7948,0.2051,0.7948,0.0,anger,2026-05-11 18:34:00,Evening,Monday,False,True,Walla,Left,2026-05-11,0.0,-0.2051,0.2051
121,Shin Bet,Organization,walla,Hebrew,both,Coalition & Government,Mossad appointment dispute,Neutral,1.0,0.0,1.0,0.0,Neutral,0.7948,0.2051,0.7948,0.0,anger,2026-05-11 18:34:00,Evening,Monday,False,True,Walla,Left,2026-05-11,0.0,-0.2051,0.2051
122,Benny Gantz,Person,walla,Hebrew,politics,Coalition & Government,Coalition party defections wave,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9844,0.0155,0.9844,0.0,anger,2026-05-11 17:20:00,Evening,Monday,False,True,Walla,Left,2026-05-11,0.0,-0.0155,0.0155
122,Shlomi Yachiyaev,Person,walla,Hebrew,politics,Coalition & Government,Coalition party defections wave,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9844,0.0155,0.9844,0.0,anger,2026-05-11 17:20:00,Evening,Monday,False,True,Walla,Left,2026-05-11,0.0,-0.0155,0.0155
122,Itamar Weknin,Person,walla,Hebrew,politics,Coalition & Government,Coalition party defections wave,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9844,0.0155,0.9844,0.0,anger,2026-05-11 17:20:00,Evening,Monday,False,True,Walla,Left,2026-05-11,0.0,-0.0155,0.0155
122,National Unity Party,Party,walla,Hebrew,politics,Coalition & Government,Coalition party defections wave,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9844,0.0155,0.9844,0.0,anger,2026-05-11 17:20:00,Evening,Monday,False,True,Walla,Left,2026-05-11,0.0,-0.0155,0.0155
122,Knesset,Organization,walla,Hebrew,politics,Coalition & Government,Coalition party defections wave,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9844,0.0155,0.9844,0.0,anger,2026-05-11 17:20:00,Evening,Monday,False,True,Walla,Left,2026-05-11,0.0,-0.0155,0.0155
123,European Union,Organization,walla,Hebrew,both,International Diplomacy,EU sanctions on Israeli settlers,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-11 15:54:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
123,Hamas,Organization,walla,Hebrew,both,International Diplomacy,EU sanctions on Israeli settlers,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-11 15:54:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
123,Gideon Saar,Person,walla,Hebrew,both,International Diplomacy,EU sanctions on Israeli settlers,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-11 15:54:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
123,West Bank,Location,walla,Hebrew,both,International Diplomacy,EU sanctions on Israeli settlers,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-11 15:54:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
124,Yair Lapid,Person,walla,Hebrew,politics,Coalition & Government,coalition crisis and dissolution call,Negative,1.0,1.0,0.0,0.0,Negative,0.9073,0.9073,0.0927,0.0,anger,2026-05-11 14:24:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,-1.0,-0.9073,-0.0927
124,Benny Gantz,Person,walla,Hebrew,politics,Coalition & Government,coalition crisis and dissolution call,Negative,1.0,1.0,0.0,0.0,Negative,0.9073,0.9073,0.0927,0.0,anger,2026-05-11 14:24:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,-1.0,-0.9073,-0.0927
124,Knesset,Organization,walla,Hebrew,politics,Coalition & Government,coalition crisis and dissolution call,Negative,1.0,1.0,0.0,0.0,Negative,0.9073,0.9073,0.0927,0.0,anger,2026-05-11 14:24:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,-1.0,-0.9073,-0.0927
124,Likud,Party,walla,Hebrew,politics,Coalition & Government,coalition crisis and dissolution call,Negative,1.0,1.0,0.0,0.0,Negative,0.9073,0.9073,0.0927,0.0,anger,2026-05-11 14:24:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,-1.0,-0.9073,-0.0927
125,Merav Ben-Ari,Person,walla,Hebrew,politics,Coalition & Government,opposition coalition building,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9969,0.0,0.9969,0.0031,anticipation,2026-05-11 13:45:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0031,-0.0031
125,Naftali Bennett,Person,walla,Hebrew,politics,Coalition & Government,opposition coalition building,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9969,0.0,0.9969,0.0031,anticipation,2026-05-11 13:45:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0031,-0.0031
125,Yair Lapid,Person,walla,Hebrew,politics,Coalition & Government,opposition coalition building,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9969,0.0,0.9969,0.0031,anticipation,2026-05-11 13:45:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0031,-0.0031
125,Gadi Eisenkot,Person,walla,Hebrew,politics,Coalition & Government,opposition coalition building,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9969,0.0,0.9969,0.0031,anticipation,2026-05-11 13:45:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0031,-0.0031
125,Knesset,Organization,walla,Hebrew,politics,Coalition & Government,opposition coalition building,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9969,0.0,0.9969,0.0031,anticipation,2026-05-11 13:45:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0031,-0.0031
126,Ofir Sofer,Person,walla,Hebrew,politics,Coalition & Government,Conscription law postponement,Negative,0.9985,0.9985,0.0015,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-11 13:39:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,-0.9985,-1.0,0.0014999999999999458
126,Knesset,Organization,walla,Hebrew,politics,Coalition & Government,Conscription law postponement,Negative,0.9985,0.9985,0.0015,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-11 13:39:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,-0.9985,-1.0,0.0014999999999999458
126,Israeli Government,Organization,walla,Hebrew,politics,Coalition & Government,Conscription law postponement,Negative,0.9985,0.9985,0.0015,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-11 13:39:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,-0.9985,-1.0,0.0014999999999999458
127,Pnina Tamano-Shata,Person,walla,Hebrew,politics,Coalition & Government,Coalition tensions and party defections,Neutral,1.0,0.0,1.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-11 13:09:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,-1.0,1.0
127,Benny Gantz,Person,walla,Hebrew,politics,Coalition & Government,Coalition tensions and party defections,Neutral,1.0,0.0,1.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-11 13:09:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,-1.0,1.0
127,Chili Trooper,Person,walla,Hebrew,politics,Coalition & Government,Coalition tensions and party defections,Neutral,1.0,0.0,1.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-11 13:09:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,-1.0,1.0
127,Yesh Atid,Party,walla,Hebrew,politics,Coalition & Government,Coalition tensions and party defections,Neutral,1.0,0.0,1.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-11 13:09:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,-1.0,1.0
128,Moshe Saada,Person,walla,Hebrew,politics,Judicial & Legal,judicial authority and government power,Neutral,0.9999,0.0,0.9999,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-11 12:24:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
128,Knesset,Organization,walla,Hebrew,politics,Judicial & Legal,judicial authority and government power,Neutral,0.9999,0.0,0.9999,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-11 12:24:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
128,Likud,Party,walla,Hebrew,politics,Judicial & Legal,judicial authority and government power,Neutral,0.9999,0.0,0.9999,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-11 12:24:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
128,Gali Baharav-Miara,Person,walla,Hebrew,politics,Judicial & Legal,judicial authority and government power,Neutral,0.9999,0.0,0.9999,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-11 12:24:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
129,Avihai Boaron,Person,walla,Hebrew,politics,Coalition & Government,coalition legislation agenda,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-11 12:07:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
129,Knesset,Organization,walla,Hebrew,politics,Coalition & Government,coalition legislation agenda,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-11 12:07:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
129,Coalition,Organization,walla,Hebrew,politics,Coalition & Government,coalition legislation agenda,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-11 12:07:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
129,Naftali Bennett,Person,walla,Hebrew,politics,Coalition & Government,coalition legislation agenda,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-11 12:07:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
129,Benjamin Netanyahu,Person,walla,Hebrew,politics,Coalition & Government,coalition legislation agenda,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-11 12:07:00,Afternoon,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
130,Coalition,Organization,walla,Hebrew,politics,Judicial & Legal,judicial reform and draft law,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-11 11:25:00,Morning,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
130,Knesset,Organization,walla,Hebrew,politics,Judicial & Legal,judicial reform and draft law,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-11 11:25:00,Morning,Monday,False,True,Walla,Left,2026-05-11,0.0,0.0,0.0
